,City Name,State Name,Latitude,Longitude,Facility ID,Facility Name,Emission,Gas Code,Gas Name,Year
38555,Pasadena,Texas,29.641740000000002,-95.0654,1003570,Albemarle Corporation Bayport Plant,111977.1,CO2,Carbon Dioxide,2015
38556,Hammond,Indiana,41.694444,-87.515833,1001090,Cargill Texturizing Solutions,82493.1,CO2,Carbon Dioxide,2015
38557,Stuart,Oklahoma,34.97363,-95.99504,1004401,Newman,15.495999999999999,N2O,Nitrous Oxide,2015
38558,Johnston,Iowa,41.6722,-93.6769,1000520,Sycamore Combustion Turbine,1.25,CH4,Methane,2015
38559,Pasadena,Texas,29.625819,-95.061592,1006797,Arkema Inc Clear Lake,58621.7,CO2,Carbon Dioxide,2015
38560,Amarillo,Texas,35.2972,-101.7475,1001042,Harrington Station,5913797.4,CO2,Carbon Dioxide,2015
38561,Dayville,Connecticut,41.8736,-71.8947,1001338,Lake Road Generating Company,889.25,CH4,Methane,2015
38562,Bastrop,Texas,30.1478,-97.27,1001340,Lost Pines 1,508.75,CH4,Methane,2015
38563,Bastrop,Texas,30.1478,-97.27,1001340,Lost Pines 1,1097336.4,CO2,Carbon Dioxide,2015
38564,Uncasville,Connecticut,41.490761,-72.099052,1003597,Mohegan Tribe Of Indians Of Connecticut,27281.5,CO2,Carbon Dioxide,2015
38565,Lafayette,Indiana,40.439209999999996,-86.8601,1001675,Tate & Lyle Sagamore,3278.3,BIOCO2,Biogenic CO2,2019
38566,Paulden,Arizona,34.9811,-112.376291,1001689,Drake Cement,499686.0,CO2,Carbon Dioxide,2018
38567,Grand Rapids,Michigan,42.9492,-85.6939,1003387,Kent County Waste To Energy Facility,2583.362,N2O,Nitrous Oxide,2015
38568,Lovelock,Nevada,40.244367,-118.391093,1001622,Ep Minerals  Llc,21.158,N2O,Nitrous Oxide,2019
38569,Vale,Oregon,43.949740000000006,-117.372147,1001623,Ep Minerals  Llc,27156.6,CO2,Carbon Dioxide,2016
38570,Sayreville,New Jersey,40.4481,-74.3497,1000095,Red Oak Power Llc,2265419.0,CO2,Carbon Dioxide,2015
38571,Elberta,Utah,39.952490000000004,-111.95618999999999,1006417,Bayview Landfill,5.8,CO2,Carbon Dioxide,2015
38572,Central City,Kentucky,37.3636,-87.1214,1007190,Green River,2089.0,CH4,Methane,2015
38573,Waterloo,Iowa,42.4407,-92.4205,1000521,Electrifarm,6.854,N2O,Nitrous Oxide,2017
38574,Sayreville,New Jersey,40.439,-74.3444,1001208,North Jersey Energy Associates  A Lp,387998.7,CO2,Carbon Dioxide,2017
38575,Fort Lupton,Colorado,40.0979,-104.7745,1000559,J.M. Shafer Generating Station,89.75,CH4,Methane,2017
38576,Marion Heights,Pennsylvania,40.8092,-76.4539,1001210,Mt. Carmel Cogeneration,2086.0,N2O,Nitrous Oxide,2018
38577,Rancho Cucamonga,California,34.09908,-117.54933,1011475,Schlosser Forge Company,12.5,CH4,Methane,2015
38578,Christine,Texas,28.7044,-98.4781,1001040,San Miguel,13457.978000000001,N2O,Nitrous Oxide,2015
38579,Asheboro,North Carolina,35.77262,-79.82243000000001,1001803,Starpet Incorporated,28220.1,CO2,Carbon Dioxide,2015
38580,Aurora,Nebraska,40.870034999999994,-98.045509,1010658,Aurora Ethanol  Llc,139290.3,CO2,Carbon Dioxide,2015
38581,Ridley Park,Pennsylvania,39.862773,-75.321425,1000638,Boeing Helicopter Div,16.39,N2O,Nitrous Oxide,2017
38582,Jewell,Iowa,42.3289,-93.6626,1003498,Poet Biorefining,106663.5,CO2,Carbon Dioxide,2015
38583,Wilkesville,Ohio,39.0839,-82.3328,1000808,Rolling Hills Generating Llc,191.018,N2O,Nitrous Oxide,2019
38584,Newark,New Jersey,40.714786,-74.136198,1001215,Passaic Valley Sewer Comm,14.5,CH4,Methane,2018
38585,Houma,Louisiana,29.5808,-90.7222,1000529,Houma,31934.5,CO2,Carbon Dioxide,2016
38586,Remington,Indiana,40.768389,-87.152694,1010991,Dupont Remington N&H,13.112,N2O,Nitrous Oxide,2015
38587,Red Wing,Minnesota,44.55683,-92.48342,1002000,Usg Interiors  Llc - Red Wing Plant,142.14600000000002,N2O,Nitrous Oxide,2019
38588,Seattle,Washington,47.551767,-122.337152,1000024,Ardagh Glass Inc. (Seattle),76614.1,CO2,Carbon Dioxide,2015
38589,Rincon,Georgia,32.2792,-81.2842,1000811,Effingham County Power  Llc,444.0,CH4,Methane,2017
38590,Greers Ferry,Arkansas,35.577022,-92.177375,1011758,Northwest Charley Cpf-2,44827.2,CO2,Carbon Dioxide,2015
38591,Buffalo Lake,Minnesota,44.735828999999995,-94.626708,1011915,Buffalo Lake Advanced Biofuels  Llc,8037.4,CO2,Carbon Dioxide,2015
38592,Grover,North Carolina,35.1706,-81.4161,1000565,Cleveland County Generating Facility,481380.7,CO2,Carbon Dioxide,2017
38593,Ashland,Virginia,37.8181,-77.4478,1001259,Doswell Limited Partnership,1118.692,N2O,Nitrous Oxide,2017
38594,Modesto,California,37.6528,-121.0172,1001107,Woodland Generation Station,138.27200000000002,N2O,Nitrous Oxide,2015
38595,Orlando,Florida,28.4422,-81.4119,1001276,Orlando Cogen,232.142,N2O,Nitrous Oxide,2015
38596,Big Piney,Wyoming,42.4023,-110.2891,1002080,Big Piney Compressor Station,35.76,N2O,Nitrous Oxide,2013
38597,Big Piney,Wyoming,42.4023,-110.2891,1002080,Big Piney Compressor Station,29.5,CH4,Methane,2013
38598,Rainier,Oregon,46.1041,-122.9721,1002153,Us Gypsum - Rainier Plant,26.522,N2O,Nitrous Oxide,2018
38599,Chattanooga,Tennessee,35.10865,-85.24726899999999,1004737,Kordsa Inc. - Chattanooga,40.826,N2O,Nitrous Oxide,2015
38600,Lovelock,Nevada,40.244367,-118.391093,1001622,Ep Minerals  Llc,19.072,N2O,Nitrous Oxide,2011
38601,Ripon,California,37.7315,-121.116,1000438,Ripon Generation Station,6.5,CH4,Methane,2015
38602,Waterford,Ohio,39.5314,-81.7172,1000106,Waterford Plant,1090.75,CH4,Methane,2015
38603,Waterford,Ohio,39.5314,-81.7172,1000106,Waterford Plant,2352336.5,CO2,Carbon Dioxide,2015
38604,Fellows,California,35.23147,-119.57948,1002156,Aera Energy Alberta Finley Shale,99761.4,CO2,Carbon Dioxide,2017
38605,Martinez,California,38.026666999999996,-122.067222,1002122,Air Products & Chemicals  Inc  Tesoro Martinez,13.112,N2O,Nitrous Oxide,2019
38606,Goose Creek,South Carolina,33.051743,-80.054289,1002112,Century Aluminum Of South Carolina  Inc.,13.0,CH4,Methane,2018
38607,Atkinson,Nebraska,42.51899,-98.9596,1002148,Green Plains Atkinson  Llc,44055.7,CO2,Carbon Dioxide,2018
38608,Newark,Ohio,40.0697,-82.40188,1002145,Owens Corning Insulating Systems  Llc - Newark,40525.6,CO2,Carbon Dioxide,2015
38609,Bethesda,Maryland,39.000797999999996,-77.094409,1000756,Naval Support Activity Bethesda,22.052,N2O,Nitrous Oxide,2016
38610,Saint Gabriel,Louisiana,30.250833,-91.09227800000001,1004985,Taminco Us Llc,24.5,CH4,Methane,2015
38611,Piketon,Ohio,39.013329999999996,-82.99805,1003709,U.S. Doe Portsmouth Gaseous Diffusion Plant,13702.8,CO2,Carbon Dioxide,2015
38612,Lakewood,New Jersey,40.0606,-74.1672,1000373,Ocean Peaking Power  Lp,107.57799999999999,N2O,Nitrous Oxide,2016
38613,Dallas,Texas,32.754690000000004,-96.77826,1001072,Occidental Chemical Dallas Silicate Plant,23711.4,CO2,Carbon Dioxide,2014
38614,Rochester,New York,43.123065000000004,-77.629544,1002163,University Of Rochester,2.75,CH4,Methane,2019
38615,Mcintosh,Alabama,31.225337100000004,-88.0705319,1010704,Tate & Lyle Sucralose Llc,31.0,CH4,Methane,2015
38616,Yaphank,New York,40.8142,-72.9403,1000450,Caithness Long Island Energy Center,925062.7,CO2,Carbon Dioxide,2018
38617,Fort Drum,New York,44.0361,-75.7712,1000482,Reenergy Black River Llc,55993.1,CO2,Carbon Dioxide,2017
38618,Las Vegas,Nevada,36.11736,-115.17368,1005508,Caesars Entertainment Consolidated Properties Source Id 257,32.78,N2O,Nitrous Oxide,2015
38619,Denver,Colorado,39.83425,-104.70436,1004796,Denver International Airport,13.0,CH4,Methane,2015
38620,Daggett,California,34.8664,-116.8255,1008997,Sunray Energy  Inc,1.5,CH4,Methane,2015
38621,Leroy,Alabama,31.4858,-87.9106,1001418,Charles R Lowman,1328721.5,CO2,Carbon Dioxide,2018
38622,Roseville,California,38.7926,-121.3823,1000485,Roseville Energy Park,174.25,CH4,Methane,2019
38623,Plymouth,Wisconsin,43.7519,-87.8783,1000445,Sheboygan Falls Energy Facility,106.684,N2O,Nitrous Oxide,2017
38624,Baltimore,Maryland,39.2661,-76.6042,1001617,Gould Street,5.0,CH4,Methane,2018
38625,Lawrence,Kansas,39.0072,-95.2692,1000582,Lawrence Energy Center,12730.858,N2O,Nitrous Oxide,2019
38626,Newberg,Oregon,45.288333,-122.960277,1000428,Westrock Northwest Llc - Newberg Mill,224636.2,BIOCO2,Biogenic CO2,2015
38627,Kingstree,South Carolina,33.730841,-79.80520200000001,1009539,Dsm Nutritional Products,9.5,CH4,Methane,2015
38628,Baltimore,Maryland,39.2661,-76.6042,1001617,Gould Street,0.0,CO2,Carbon Dioxide,2019
38629,Huntington,Utah,39.3792,-111.0781,1001193,Huntington,26568.786,N2O,Nitrous Oxide,2016
38630,Franklin,Georgia,33.407,-85.0387,1001178,Chattahoochee Energy Facility,1155584.9,CO2,Carbon Dioxide,2016
38631,Oklahoma City,Oklahoma,35.48447,-97.49865,1000143,Univ Of Ok Health S/Okc Campus Svcs,37293.3,CO2,Carbon Dioxide,2015
38632,Brownwood,Texas,31.665259999999996,-99.0004,1004588,Kohler Co. - Brownwood - Main Plant,15.0,CH4,Methane,2015
38633,Marion Heights,Pennsylvania,40.8092,-76.4539,1001210,Mt. Carmel Cogeneration,490862.5,CO2,Carbon Dioxide,2015
38634,Mission,Texas,26.208000000000002,-98.3992,1001311,Frontera Generation Facility,568.5,CH4,Methane,2012
38635,Cedar Rapids,Iowa,41.981770000000004,-91.6708,1001772,Quaker Mfg Llc,12.75,CH4,Methane,2017
38636,Cloquet,Minnesota,46.7244,-92.4664,1001901,Usg Interiors  Inc.,72544.8,CO2,Carbon Dioxide,2018
38637,Pasadena,Texas,29.63515,-95.0576,1001630,Bayport Polymers Llc - Hdpe Plant,15.495999999999999,N2O,Nitrous Oxide,2016
38638,Pasadena,Texas,29.63515,-95.0576,1001630,Bayport Polymers Llc - Hdpe Plant,13.0,CH4,Methane,2016
38639,Stillwater,Oklahoma,36.1199,-97.088842,1001634,Oklahoma State University,12.75,CH4,Methane,2016
38640,Fellows,California,35.22663,-119.62971999999999,1005355,Midway-Sunset Cogeneration Co.,662753.3,CO2,Carbon Dioxide,2015
38641,Comstock,Michigan,42.2797,-85.4922,1001313,Kalamazoo River Generating Station,4543.2,CO2,Carbon Dioxide,2017
38642,Mercer,Pennsylvania,41.276154999999996,-80.27184100000001,1001928,Tgp Station 219 Mercer,25.926,N2O,Nitrous Oxide,2010
38643,Beech Island,South Carolina,33.416151,-81.896431,1002011,Kimberly Clark Corporation,158.238,N2O,Nitrous Oxide,2015
38644,Rhome,Texas,33.0691,-97.4828,1001578,Mcalister Compressor Station,50384.0,CO2,Carbon Dioxide,2014
38645,Gillette,Wyoming,44.1310854059801,-106.00246869625799,1001794,Malibu-Surfer Compressor Station,6.257999999999999,N2O,Nitrous Oxide,2015
38646,Monticello,Georgia,33.275,-83.70527,1012128,Georgia-Pacific Wood Products  Llc - Monticello Mdf Plant,14.304,N2O,Nitrous Oxide,2015
38647,Ames,Iowa,42.0269,-93.5828,1000448,Dayton Avenue Substation,0.75,CH4,Methane,2016
38648,Roanoke Rapids,North Carolina,36.4525,-77.6594,1000412,Rosemary Power Station,2298.5,CO2,Carbon Dioxide,2019
38649,Eaton,Ohio,39.73359,-84.62415,1009879,Neaton Auto Products Manufacturing  Inc.,9507.6,SF6,Sulfur Hexafluoride,2015
38650,Wichita,Kansas,37.5956,-97.4131,1000585,Murray Gill Energy Center,54063.4,CO2,Carbon Dioxide,2017
38651,Fordyce,Arkansas,33.7646,-92.3672,1010844,Georgia-Pacific Wood Products  Llc Fordyce Osb,1064.754,N2O,Nitrous Oxide,2015
38652,Cambridge,Massachusetts,42.364376,-71.088229,1000383,Biogen Inc,16.688,N2O,Nitrous Oxide,2018
38653,Fort Edward,New York,43.269083,-73.59522199999999,1008767,Irving Tissue  Inc. Fort Edward Facility,29697.0,CO2,Carbon Dioxide,2015
38654,Hutchinson,Kansas,38.054159999999996,-97.88538,1004961,Sonoco Hutchinson,27230.8,CO2,Carbon Dioxide,2015
38655,Wichita,Kansas,37.581666999999996,-97.425278,1001704,Occidental Chemical Corporation,61.388000000000005,N2O,Nitrous Oxide,2019
38656,Danville,Illinois,40.10824,-87.53822,1009616,Fiberteq  Llc,30871.5,CO2,Carbon Dioxide,2015
38657,Seminole,Texas,32.7578,-102.681,1001806,Seminole Gas Processing Plant,361760.0,CO2,Carbon Dioxide,2010
38658,Butler,Indiana,41.370152000000004,-84.921695,1005584,Steel Dynamics Inc,77.0,CH4,Methane,2015
38659,Columbia City,Indiana,41.125129,-85.355875,1005602,Steel Dynamics. Inc. (Sdi)  Structual And Rail Division,62.75,CH4,Methane,2015
38660,Minneapolis,Minnesota,44.973473999999996,-93.26769499999999,1000591,Energy Center Minneapolis,100288.6,CO2,Carbon Dioxide,2018
38661,N Las Vegas,Nevada,36.232279999999996,-115.12297,1000595,Las Vegas Generating Station,80.758,N2O,Nitrous Oxide,2010
38662,Fort Towson,Oklahoma,34.0158,-95.3206,1001064,Hugo,1928299.8,CO2,Carbon Dioxide,2018
38663,Anderson,Indiana,40.039871000000005,-85.746274,1006970,Nestle Usa Inc. - Anderson,26.25,CH4,Methane,2015
38664,New Canton,Virginia,37.6961,-78.2848,1000550,Bear Garden Generating Station,1389150.7,CO2,Carbon Dioxide,2016
38665,Dearborn,Michigan,42.3025,-83.154167,1005668,Ford Motor Company - Ford Rouge Site,40.826,N2O,Nitrous Oxide,2015
38666,Phillipsburg,New Jersey,40.684667,-75.186167,1001878,Mcwane Ductile-New Jersey,77.75,CH4,Methane,2014
38667,Wichita,Kansas,37.692778999999994,-97.22353299999999,1001973,Textron Aviation/East Campus,13.708,N2O,Nitrous Oxide,2019
38668,Kansas City,Missouri,39.125992,-94.57328000000001,1003513,Ingredion Inc.,30302.9,CO2,Carbon Dioxide,2015
38669,Toronto,Ohio,40.44979,-80.60923000000001,1004944,Titanium Metals Corp Toronto Plant,17.75,CH4,Methane,2015
38670,Brooklyn,New York,40.70061,-73.94171999999999,1009716,Woodhull Medical And Mental Health Center,5.0,CH4,Methane,2015
38671,Denver,Colorado,39.7369,-105.0169,1001464,Zuni,9.0,CH4,Methane,2016
38672,Denver,Colorado,39.7369,-105.0169,1001464,Zuni,5.0,CH4,Methane,2019
38673,Frederick,Maryland,39.434442,-77.44676899999999,1005522,Us Army Fort Detrick,24947.9,CO2,Carbon Dioxide,2015
38674,Morris,Illinois,41.405682,-88.335442,1007343,Akzo Nobel Surface Chemistry Llc,34.27,N2O,Nitrous Oxide,2015
38675,Filer City,Michigan,44.217,-86.2906,1000534,Tes Filer City Station,26300.9,BIOCO2,Biogenic CO2,2016
38676,Firebaugh,California,36.850693,-120.644469,1000891,Olam West Coast Inc,13.5,CH4,Methane,2015
38677,Detroit,Michigan,42.3716,-82.9686,1005551,Fca Jefferson North Assembly Plant,79511.0,CO2,Carbon Dioxide,2015
38678,Oak Creek,Wisconsin,42.8445,-87.829,1000491,Elm Road Generating Station,7423464.2,CO2,Carbon Dioxide,2017
38679,Pleasant Hill,Missouri,38.7931,-94.3006,1001351,Dogwood Energy Facility,812795.8,CO2,Carbon Dioxide,2018
38680,Dodge City,Kansas,37.748000000000005,-99.984806,1000197,National Beef Packing Co L.L.C.,60368.6,CO2,Carbon Dioxide,2015
38681,Groton,South Dakota,45.453963,-98.137741,1007063,Poet Biorefining - Groton,43.25,CH4,Methane,2015
38682,Groton,South Dakota,45.453963,-98.137741,1007063,Poet Biorefining - Groton,91852.9,CO2,Carbon Dioxide,2015
38683,Bee Branch,Arkansas,35.459614,-92.268568,1003895,Yellowstone Cpf-1,28630.9,CO2,Carbon Dioxide,2015
38684,Hallsville,Texas,32.4607,-94.4852,1001176,H W Pirkey Power Plant,16553.006,N2O,Nitrous Oxide,2019
38685,Philadelphia,Pennsylvania,39.9417,-75.1883,1001285,Grays Ferry Cogen Partnership,386.506,N2O,Nitrous Oxide,2017
38686,Oak Creek,Wisconsin,42.8445,-87.829,1000491,Elm Road Generating Station,2077.5,CH4,Methane,2018
38687,Lincoln,Michigan,44.6807,-83.4199,1004859,Viking Energy Of Lincoln  Llc,556.5,CH4,Methane,2015
38688,Saint Paul,Minnesota,44.9331,-93.1075,1000690,High Bridge,773.012,N2O,Nitrous Oxide,2019
38689,Marquette,Michigan,46.5789,-87.395,1000680,Presque Isle,1788932.5,CO2,Carbon Dioxide,2017
38690,Carthage,Texas,32.087222,-94.386667,1004514,South Carthage,7.0,CH4,Methane,2015
38691,Beverly,Ohio,39.5798,-81.6571,1000168,Dynegy Energy Washington Ii  Llc,1736875.0,CO2,Carbon Dioxide,2014
38692,Blossburg,Pennsylvania,41.67194,-77.06143,1006253,Ward Manufacturing Llc,37.0,CH4,Methane,2015
38693,Streetman,Texas,31.909209999999998,-96.21636,1003218,Streetman Compressor Station,6.75,CH4,Methane,2015
38694,Johnston,Iowa,41.6722,-93.6769,1000520,Sycamore Combustion Turbine,7.45,N2O,Nitrous Oxide,2016
38695,Branford,Florida,29.9616,-82.8497,1000533,Suwannee American Cement,840.956,N2O,Nitrous Oxide,2017
38696,Branford,Florida,29.9616,-82.8497,1000533,Suwannee American Cement,385.0,CH4,Methane,2016
38697,El Dorado,Arkansas,33.11,-92.675,1003890,Chemours El Dorado,1000.0,Other_Full,Other Fully Fluorinated GHGs,2016
38698,Cleveland,Ohio,41.5356,-81.6419,1000844,Lake Shore,17.75,CH4,Methane,2015
38699,Chicago,Illinois,41.810961,-87.65729300000001,1001336,Vantage Oleochemicals,24.734,N2O,Nitrous Oxide,2017
38700,Versailles,Connecticut,41.6242,-72.0417,1001087,Fusion Paperboard,51.553999999999995,N2O,Nitrous Oxide,2010
38701,Grand Chain,Illinois,37.216805,-88.879849,1000243,Holcim (Us) Inc Joppa Plant,321753.8,CO2,Carbon Dioxide,2018
38702,Grand Chain,Illinois,37.216805,-88.879849,1000243,Holcim (Us) Inc Joppa Plant,438.656,N2O,Nitrous Oxide,2019
38703,Beatrice,Nebraska,40.3286,-96.8067,1000284,Beatrice,41.25,CH4,Methane,2015
38704,Upper Deerfield Twp,New Jersey,39.4547,-75.2011,1000733,Carlls Corner Energy Center,23.244,N2O,Nitrous Oxide,2015
38706,Mountain Home,Idaho,43.1794,-115.7328,1000120,Evander Andrews Power Complex,67.75,CH4,Methane,2015
38707,Portage,Indiana,41.6317,-87.1728,1000236,Portside Energy,223962.3,CO2,Carbon Dioxide,2019
38708,Klamath Falls,Oregon,42.1727,-121.8144,1000076,Klamath Energy Llc,17529.9,CO2,Carbon Dioxide,2015
38709,Kansas City,Kansas,39.1714,-94.6958,1007019,Nearman Creek,1431667.4,CO2,Carbon Dioxide,2015
38710,Owensville,Indiana,38.3722,-87.7661,1001030,Gibson,68391.0,N2O,Nitrous Oxide,2015
38711,Owensville,Indiana,38.3722,-87.7661,1001030,Gibson,13350950.8,CO2,Carbon Dioxide,2015
38712,Plymouth,Wisconsin,43.7519,-87.8783,1000445,Sheboygan Falls Energy Facility,22429.0,CO2,Carbon Dioxide,2015
38713,Monticello,Illinois,40.1083,-88.5986,1000264,Goose Creek Power Plant,8.046,N2O,Nitrous Oxide,2017
38714,Wando,South Carolina,32.9701,-79.8905,1000452,Bp Amoco Chemical Company Cr Plant,68.242,N2O,Nitrous Oxide,2015
38715,York,Pennsylvania,39.94778,-76.76918,1000198,Lehigh White Cement Co Llc,74084.6,CO2,Carbon Dioxide,2016
38716,Intercession City,Florida,28.2764,-81.533,1001098,Cane Island,669.75,CH4,Methane,2015
38717,Baltimore,Maryland,39.2986,-76.5636,1003051,Philadelphia Road Generating,5403.4,CO2,Carbon Dioxide,2015
38718,Indian Orchard,Massachusetts,42.156000000000006,-72.5292,1007435,Masspower,181.25,CH4,Methane,2015
38719,Rochester,Minnesota,44.026536,-92.4291,1005528,Olmsted Waste-To-Energy Facility,66106.2,BIOCO2,Biogenic CO2,2019
38720,Warren,Michigan,42.524570000000004,-83.04225,1000380,Gm Technical Center,22.5,CH4,Methane,2017
38721,Bronx,New York,40.7989,-73.9147,1000116,Harlem River Yard,6.5,CH4,Methane,2017
38722,Bronx,New York,40.7989,-73.9147,1000116,Harlem River Yard,24294.6,CO2,Carbon Dioxide,2018
38723,East Chicago,Indiana,41.65611,-87.450828,1007287,Indiana Harbor Coke Company,1018203.5,CO2,Carbon Dioxide,2017
38724,Newington,New Hampshire,43.0974,-70.7834,1001181,Newington,222.01,N2O,Nitrous Oxide,2015
38725,Elma,Washington,46.9688,-123.48,1000207,Grays Harbor Energy Center,452.25,CH4,Methane,2018
38726,Zeeland,Michigan,42.82,-85.9988,1001308,Zeeland Generating Station,1463859.2,CO2,Carbon Dioxide,2015
38727,Moraine,Ohio,39.7281,-84.2103,1000246,Frank M Tait Station,82.844,N2O,Nitrous Oxide,2019
38728,Beulah,North Dakota,47.3714,-101.8344,1001055,Antelope Valley,21091.25,CH4,Methane,2015
38729,Beulah,North Dakota,47.3714,-101.8344,1001055,Antelope Valley,19169.0,CH4,Methane,2018
38730,Mobile,Alabama,30.7478,-88.0575,1000398,Hog Bayou Energy Center,334.654,N2O,Nitrous Oxide,2016
38731,Cambridge,Minnesota,45.601000000000006,-93.2081,1000468,Cambridge Station,51858.4,CO2,Carbon Dioxide,2013
38732,Laguna Park,Texas,31.8594,-97.3586,1008020,Bosque County Power Plant,1771793.7,CO2,Carbon Dioxide,2015
38733,Wharton,Texas,29.2878,-96.0683,1000483,Colorado Bend I,336.5,CH4,Methane,2015
38734,Joppa,Illinois,37.2103,-88.8606,1000340,Joppa Steam,12991.25,CH4,Methane,2019
38735,Thomaston,Maine,44.08401,-69.157238,1003594,Dragon Cement,380.0,CH4,Methane,2015
38736,Mc Intosh,Alabama,31.279,-87.9955,1003551,Basf Corporation,40.23,N2O,Nitrous Oxide,2015
38737,Westbrook,Maine,43.6576,-70.3772,1001404,Westbrook Energy Center,708128.8,CO2,Carbon Dioxide,2015
38738,Battle Mountain,Nevada,40.7458,-116.5297,1000446,Ts Power Plant,5357.444,N2O,Nitrous Oxide,2018
38739,Columbia City,Indiana,41.125129,-85.355875,1005602,Steel Dynamics. Inc. (Sdi)  Structual And Rail Division,268260.5,CO2,Carbon Dioxide,2016
38740,Marshfield,Wisconsin,44.635,-90.135,1006563,Marshfield Utilities,2755.4,CO2,Carbon Dioxide,2013
38741,Wrens,Georgia,33.265588,-82.450119,1007678,Thiele Kaolin Company Reedy Creek Plant,45379.9,CO2,Carbon Dioxide,2019
38742,Waterbury,Connecticut,41.5444,-73.0416,1000538,Waterbury Generation,10.132,N2O,Nitrous Oxide,2016
38743,Martinsburg,West Virginia,39.434878999999995,-77.97791099999999,1007566,Argos Usa -Martinsburg,983.5,CH4,Methane,2015
38744,Sterlington,Louisiana,32.6914,-92.0192,1007305,Perryville Power Station,1457692.2,CO2,Carbon Dioxide,2015
38745,Antioch,California,38.0167,-121.7592,1007469,Pg&E Gateway Generating Station,1304656.0,CO2,Carbon Dioxide,2015
38746,Pleasant Hill,Iowa,41.5563,-93.5283,1000223,Greater Des Moines Energy Center,100.12799999999999,N2O,Nitrous Oxide,2019
